Platform ID No.,Platform,Prg No.,Pass dur. (s),Msg Date,Sat.,Alarm,Format name,Loc. date,Longitude,Latitude,Altitude,Heading,Speed,Loc. quality,Frequency,Comp.,FICT ELEM,SENSOR 01,SENSOR 02,SENSOR 03,SENSOR 04,SENSOR 05,SENSOR 06,SENSOR 07,SENSOR 08
266382,,6229,398,2024-12-16 21:59:20,MC,N,ZE,2024-12-16 21:56:00,170.07318,-43.74825,1.765,,,0,401661870.44,0,00,,,,,,,,
266384,,6229,349,2024-12-16 21:58:39,MC,N,ZE,2024-12-16 21:55:59,172.37483,-43.4453,0.114,,,2,401664043.29,0,00,,,,,,,,
266383,,6229,299,2024-12-16 21:55:03,MC,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-16 21:55:35,172.65321,-43.76138,0.102,,,1,401663196.91,1,,147,175,00,34,00,238,226,01
266383,,6229,299,2024-12-16 21:58:22,MC,N,ZE,2024-12-16 21:55:35,172.65321,-43.76138,0.102,,,1,401663196.91,0,00,,,,,,,,
266392,,6229,449,2024-12-16 21:05:11,NP,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-16 21:08:18,168.4308,-46.59918,0.009,,,1,401622290.38,1,,150,174,00,51,252,229,226,01
266392,,6229,449,2024-12-16 21:12:40,NP,N,ZE,2024-12-16 21:08:18,168.4308,-46.59918,0.009,,,1,401622290.38,0,00,,,,,,,,
266387,,6229,450,2024-12-16 21:06:11,NP,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-16 21:07:07,172.59598,-43.76222,0.000,,,1,401671735.98,1,,151,170,00,26,00,237,226,01
266387,,6229,450,2024-12-16 21:11:11,NP,N,ZE,2024-12-16 21:07:07,172.59598,-43.76222,0.000,,,1,401671735.98,0,00,,,,,,,,
266388,,6229,351,2024-12-16 21:05:49,NP,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-16 21:07:03,172.55406,-43.76387,0.000,,,1,401673175.24,1,,148,169,00,33,01,09,241,01
266388,,6229,351,2024-12-16 21:09:59,NP,N,ZE,2024-12-16 21:07:03,172.55406,-43.76387,0.000,,,1,401673175.24,0,00,,,,,,,,
266383,,6229,400,2024-12-16 21:08:20,NP,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-16 21:06:39,172.57209,-43.75451,0.010,,,1,401663211.63,1,,158,171,00,32,251,245,225,01
266383,,6229,400,2024-12-16 21:10:00,NP,N,ZE,2024-12-16 21:06:39,172.57209,-43.75451,0.010,,,1,401663211.63,0,00,,,,,,,,
266386,,6229,400,2024-12-16 21:09:01,NP,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-16 21:06:30,168.43693,-46.58002,0.001,,,2,401669086.76,1,,153,170,00,28,248,234,203,01
266386,,6229,400,2024-12-16 21:09:51,NP,N,ZE,2024-12-16 21:06:30,168.43693,-46.58002,0.001,,,2,401669086.76,0,00,,,,,,,,
266390,,6229,350,2024-12-16 21:04:02,NP,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-16 21:06:23,172.59469,-43.79298,0.000,,,1,401677588.29,1,,150,169,00,41,255,242,227,01
266390,,6229,350,2024-12-16 21:09:52,NP,N,ZE,2024-12-16 21:06:23,172.59469,-43.79298,0.000,,,1,401677588.29,0,00,,,,,,,,
266382,,6229,348,2024-12-16 21:02:54,NP,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-16 21:05:48,170.09642,-43.72164,0.760,,,1,401661876.07,1,,157,181,00,09,252,255,225,01
266382,,6229,348,2024-12-16 21:08:42,NP,N,ZE,2024-12-16 21:05:48,170.09642,-43.72164,0.760,,,1,401661876.07,0,00,,,,,,,,
266384,,6229,399,2024-12-16 21:07:03,NP,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-16 21:05:43,172.33108,-43.43432,0.146,,,2,401664062.44,1,,156,174,00,41,252,233,228,01
266384,,6229,399,2024-12-16 21:08:43,NP,N,ZE,2024-12-16 21:05:43,172.33108,-43.43432,0.146,,,2,401664062.44,0,00,,,,,,,,
266392,,6229,0,2024-12-16 20:57:41,MB,N,ZE,2024-12-16 20:57:40,168.4562,-46.61973,0.000,,,B,401622276.49,0,00,,,,,,,,
266386,,6229,0,2024-12-16 20:57:21,MB,N,ZE,2024-12-16 20:57:20,168.43908,-46.5843,0.000,,,B,401669084.52,0,00,,,,,,,,
266384,,6229,0,2024-12-16 20:57:04,MB,N,ZE,2024-12-16 20:57:04,172.41331,-43.42746,0.099,,,B,401664093.73,0,00,,,,,,,,
266383,,6229,150,2024-12-16 20:54:59,MB,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-16 20:56:13,172.62771,-43.75988,0.014,,,1,401663216.50,1,,156,170,00,32,244,248,226,01
266383,,6229,150,2024-12-16 20:57:29,MB,N,ZE,2024-12-16 20:56:13,172.62771,-43.75988,0.014,,,1,401663216.50,0,00,,,,,,,,
266387,,6229,301,2024-12-16 21:00:21,MB,N,ZE,2024-12-16 20:56:10,172.58495,-43.74616,0.010,,,A,401671742.28,0,00,,,,,,,,
266390,,6229,50,2024-12-16 20:56:32,MB,N,ZE,2024-12-16 20:56:07,172.68113,-43.84551,0.000,,,B,401677557.17,0,00,,,,,,,,
266388,,6229,100,2024-12-16 20:56:38,MB,N,ZE,2024-12-16 20:55:48,172.54376,-43.76499,0.000,,,A,401673174.92,0,00,,,,,,,,
266382,,6229,51,2024-12-16 20:41:17,SR,N,ZE,2024-12-16 20:40:51,169.42246,-43.80307,0.462,,,B,401661772.47,0,00,,,,,,,,
266387,,6229,0,2024-12-16 20:40:19,SR,N,ZE,2024-12-16 20:40:18,172.6159,-43.74996,0.036,,,B,401671725.14,0,00,,,,,,,,
266386,,6229,0,2024-12-16 20:39:02,SR,N,ZE,2024-12-16 20:39:01,168.42896,-46.60383,0.009,,,B,401669093.31,0,00,,,,,,,,
266387,,6229,200,2024-12-16 20:18:37,MC,N,ZE,2024-12-16 20:16:56,172.61338,-43.74529,0.033,,,2,401671741.91,0,00,,,,,,,,
266392,,6229,0,2024-12-16 20:16:53,MC,N,ZE,2024-12-16 20:16:52,168.47548,-46.62043,0.000,,,B,401622277.67,0,00,,,,,,,,
266382,,6229,0,2024-12-16 20:16:19,MC,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-16 20:16:18,170.14114,-43.74784,0.674,,,B,401661892.09,1,,176,180,00,09,252,234,230,01
266384,,6229,0,2024-12-16 20:15:24,MC,N,ZE,2024-12-16 20:15:23,172.40268,-43.43833,0.104,,,B,401664098.58,0,00,,,,,,,,
266388,,6229,350,2024-12-16 20:19:56,MC,N,ZE,2024-12-16 20:14:31,172.52659,-43.75844,0.000,,,1,401673176.51,0,00,,,,,,,,
266383,,6229,351,2024-12-16 20:14:55,MC,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-16 20:14:29,172.60969,-43.76565,0.000,,,1,401663203.99,1,,152,170,00,31,01,248,224,01
266383,,6229,351,2024-12-16 20:19:55,MC,N,ZE,2024-12-16 20:14:29,172.60969,-43.76565,0.000,,,1,401663203.99,0,00,,,,,,,,
266384,,6229,151,2024-12-16 19:20:16,A1,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-16 19:19:50,172.39093,-43.44224,0.108,,,0,401664100.51,1,,120,164,00,36,254,236,229,01
266384,,6229,151,2024-12-16 19:21:06,A1,N,ZE,2024-12-16 19:19:50,172.39093,-43.44224,0.108,,,0,401664100.51,0,00,,,,,,,,
266382,,6229,100,2024-12-16 19:20:26,A1,N,ZE,2024-12-16 19:19:35,170.14296,-43.73958,0.677,,,A,401661879.20,0,00,,,,,,,,
266384,,6229,301,2024-12-16 19:00:11,SR,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-16 19:01:51,172.35796,-43.44884,0.132,,,1,401664102.18,1,,121,163,00,35,255,232,234,01
266384,,6229,301,2024-12-16 19:04:22,SR,N,ZE,2024-12-16 19:01:51,172.35796,-43.44884,0.132,,,1,401664102.18,0,00,,,,,,,,
266382,,6229,401,2024-12-16 19:02:54,SR,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-16 19:00:23,170.14851,-43.73662,0.675,,,1,401661883.92,1,,154,162,00,04,255,241,226,01
266382,,6229,401,2024-12-16 19:03:44,SR,N,ZE,2024-12-16 19:00:23,170.14851,-43.73662,0.675,,,1,401661883.92,0,00,,,,,,,,
266382,,6229,201,2024-12-16 18:22:50,CS,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-16 18:21:59,170.13591,-43.74467,0.682,,,2,401661877.53,1,,152,162,00,02,253,236,229,01
266382,,6229,201,2024-12-16 18:23:40,CS,N,ZE,2024-12-16 18:21:59,170.13591,-43.74467,0.682,,,2,401661877.53,0,00,,,,,,,,
266384,,6229,0,2024-12-16 17:21:19,SR,N,ZE,2024-12-16 17:21:19,172.36989,-43.45787,0.115,,,B,401664095.08,0,00,,,,,,,,
266384,,6229,50,2024-12-16 16:42:42,CS,N,ZE,2024-12-16 16:42:17,172.35474,-43.45484,0.120,,,B,401664100.79,0,00,,,,,,,,
266382,,6229,50,2024-12-16 16:41:48,CS,N,ZE,2024-12-16 16:42:12,170.14234,-43.74692,0.674,,,B,401661869.75,0,00,,,,,,,,
266382,,6229,50,2024-12-16 16:42:38,CS,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-16 16:42:12,170.14234,-43.74692,0.674,,,B,401661869.75,1,,151,166,00,62,253,236,232,01
266386,,6229,0,2024-12-16 15:08:35,O3,N,ZE,2024-12-16 15:08:35,168.42615,-46.60681,0.000,,,B,401669094.05,0,00,,,,,,,,
266382,,6229,200,2024-12-16 13:29:11,O3,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-16 13:30:51,170.14266,-43.73787,0.677,,,3,401661872.52,1,,152,175,00,61,253,233,230,01
266382,,6229,200,2024-12-16 13:32:31,O3,N,ZE,2024-12-16 13:30:51,170.14266,-43.73787,0.677,,,3,401661872.52,0,00,,,,,,,,
266384,,6229,51,2024-12-16 13:31:15,O3,N,ZE,2024-12-16 13:30:49,172.37297,-43.44437,0.118,,,B,401664095.49,0,00,,,,,,,,
266386,,6229,350,2024-12-16 13:30:13,O3,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-16 13:29:16,168.43332,-46.60062,0.009,,,1,401669092.30,1,,138,167,00,16,00,242,225,01
266386,,6229,350,2024-12-16 13:31:53,O3,N,ZE,2024-12-16 13:29:16,168.43332,-46.60062,0.009,,,1,401669092.30,0,00,,,,,,,,
266392,,6229,250,2024-12-16 13:28:00,O3,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-16 13:29:14,168.4337,-46.5991,0.009,,,1,401622271.98,1,,142,166,00,43,01,237,227,01
266392,,6229,250,2024-12-16 13:31:20,O3,N,ZE,2024-12-16 13:29:14,168.4337,-46.5991,0.009,,,1,401622271.98,0,00,,,,,,,,
266386,,6229,200,2024-12-16 12:10:14,MC,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-16 12:11:54,168.4018,-46.57697,0.000,,,0,401669076.26,1,,139,170,00,14,26,248,219,01
266386,,6229,200,2024-12-16 12:13:34,MC,N,ZE,2024-12-16 12:11:54,168.4018,-46.57697,0.000,,,0,401669076.26,0,00,,,,,,,,
266384,,6229,100,2024-12-16 11:51:09,O3,N,ZE,2024-12-16 11:51:09,172.31511,-43.44173,0.160,,,A,401664094.55,0,00,,,,,,,,
266384,,6229,100,2024-12-16 11:51:59,O3,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-16 11:51:09,172.31511,-43.44173,0.160,,,A,401664094.55,1,,113,175,00,14,02,237,228,01
266392,,6229,150,2024-12-16 11:20:24,NP,N,ZE,2024-12-16 11:19:08,168.42044,-46.59647,0.009,,,2,401622276.49,0,00,,,,,,,,
266382,,6229,50,2024-12-16 11:19:23,NP,N,ZE,2024-12-16 11:18:57,170.13686,-43.74055,0.686,,,B,401661880.09,0,00,,,,,,,,
266386,,6229,449,2024-12-16 11:16:57,NP,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-16 11:18:36,168.42894,-46.60195,0.010,,,3,401669091.07,1,,138,173,00,10,04,242,225,01
266386,,6229,449,2024-12-16 11:22:46,NP,N,ZE,2024-12-16 11:18:36,168.42894,-46.60195,0.010,,,3,401669091.07,0,00,,,,,,,,
266384,,6229,450,2024-12-16 10:34:28,MC,N,ZE,2024-12-16 10:33:38,171.94952,-43.51734,0.221,,,0,401664084.20,0,00,,,,,,,,
266382,,6229,249,2024-12-16 10:35:20,MC,N,ZE,2024-12-16 10:33:27,170.13734,-43.73941,0.686,,,2,401661876.98,0,00,,,,,,,,
266392,,6229,250,2024-12-16 10:33:44,MC,N,ZE,2024-12-16 10:33:19,168.42129,-46.60597,0.001,,,3,401622275.54,0,00,,,,,,,,
266392,,6229,250,2024-12-16 10:34:34,MC,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-16 10:33:19,168.42129,-46.60597,0.001,,,3,401622275.54,1,,142,173,00,43,01,239,226,01
266386,,6229,299,2024-12-16 10:30:20,MC,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-16 10:32:50,168.42956,-46.60469,0.006,,,2,401669093.54,1,,144,174,00,06,02,240,226,01
266386,,6229,299,2024-12-16 10:33:40,MC,N,ZE,2024-12-16 10:32:50,168.42956,-46.60469,0.006,,,2,401669093.54,0,00,,,,,,,,
266384,,6229,0,2024-12-16 09:40:23,NP,N,ZE,2024-12-16 09:40:22,172.15126,-43.47987,0.216,,,B,401663987.72,0,00,,,,,,,,
266386,,6229,0,2024-12-16 09:33:47,NP,N,ZE,2024-12-16 09:33:47,168.48258,-46.54058,0.013,,,B,401669103.29,0,00,,,,,,,,
266382,,6229,149,2024-12-16 07:07:55,CS,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-16 07:09:09,170.15369,-43.75633,0.655,,,0,401661870.20,1,,130,192,01,53,254,238,228,129
266382,,6229,149,2024-12-16 07:08:45,CS,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-16 07:09:09,170.15369,-43.75633,0.655,,,0,401661870.20,1,,130,192,02,53,04,235,229,129
266382,,6229,149,2024-12-16 07:09:35,CS,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-16 07:09:09,170.15369,-43.75633,0.655,,,0,401661870.20,1,,132,192,03,53,00,239,225,129
266382,,6229,149,2024-12-16 07:10:24,CS,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-16 07:09:09,170.15369,-43.75633,0.655,,,0,401661870.20,1,,133,192,00,54,240,231,227,129
266392,,6229,199,2024-12-16 07:08:15,CS,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-16 07:08:14,168.39845,-46.59461,0.010,,,2,401622284.33,1,,144,180,00,32,244,248,225,01
266392,,6229,199,2024-12-16 07:09:54,CS,N,ZE,2024-12-16 07:08:14,168.39845,-46.59461,0.010,,,2,401622284.33,0,00,,,,,,,,
266386,,6229,149,2024-12-16 07:09:06,CS,N,ZE,2024-12-16 07:07:43,168.44185,-46.56971,0.000,,,A,401669065.82,0,00,,,,,,,,
266384,,6229,50,2024-12-16 07:05:12,CS,N,ZE,2024-12-16 07:05:37,172.19654,-43.45808,0.204,,,B,401664003.02,0,00,,,,,,,,
266384,,6229,50,2024-12-16 07:06:02,CS,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-16 07:05:37,172.19654,-43.45808,0.204,,,B,401664003.02,1,,107,186,00,61,251,176,145,01
266382,,6229,398,2024-12-16 06:48:52,SR,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-16 06:55:29,170.14464,-43.75279,0.666,,,2,401661865.96,1,,147,195,02,52,01,238,227,129
266382,,6229,398,2024-12-16 06:49:42,SR,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-16 06:55:29,170.14464,-43.75279,0.666,,,2,401661865.96,1,,148,194,03,52,01,239,228,129
266382,,6229,398,2024-12-16 06:50:31,SR,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-16 06:55:29,170.14464,-43.75279,0.666,,,2,401661865.96,1,,149,195,00,52,255,250,230,129
266382,,6229,398,2024-12-16 06:51:21,SR,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-16 06:55:29,170.14464,-43.75279,0.666,,,2,401661865.96,1,,149,194,01,52,254,241,226,129
266382,,6229,398,2024-12-16 06:52:11,SR,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-16 06:55:29,170.14464,-43.75279,0.666,,,2,401661865.96,1,,149,194,02,52,253,240,226,129
266382,,6229,398,2024-12-16 06:55:30,SR,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-16 06:55:29,170.14464,-43.75279,0.666,,,2,401661865.96,1,,147,194,02,52,04,246,228,129
266386,,6229,249,2024-12-16 06:50:49,SR,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-16 06:52:03,168.44478,-46.57782,0.000,,,3,401669067.99,1,,146,182,00,59,04,238,228,01
266386,,6229,249,2024-12-16 06:54:08,SR,N,ZE,2024-12-16 06:52:03,168.44478,-46.57782,0.000,,,3,401669067.99,0,00,,,,,,,,
266384,,6229,199,2024-12-16 06:53:36,SR,N,ZE,2024-12-16 06:51:39,172.28232,-43.65099,0.067,,,A,401664083.43,0,00,,,,,,,,
266392,,6229,199,2024-12-16 06:53:16,SR,N,ZE,2024-12-16 06:51:36,168.38446,-46.59086,0.011,,,2,401622277.31,0,00,,,,,,,,
266392,,6229,200,2024-12-16 06:21:40,A1,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-16 06:23:07,168.38473,-46.58792,0.013,,,3,401622276.95,1,,140,181,00,31,02,239,226,01
266392,,6229,200,2024-12-16 06:25:00,A1,N,ZE,2024-12-16 06:23:07,168.38473,-46.58792,0.013,,,3,401622276.95,0,00,,,,,,,,
266386,,6229,149,2024-12-16 06:23:23,A1,N,ZE,2024-12-16 06:22:58,168.42797,-46.57847,0.000,,,2,401669066.06,0,00,,,,,,,,
266386,,6229,149,2024-12-16 06:24:13,A1,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-16 06:22:58,168.42797,-46.57847,0.000,,,2,401669066.06,1,,151,182,00,59,00,240,225,01
266382,,6229,298,2024-12-16 06:19:54,A1,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-16 06:22:23,170.13115,-43.73659,0.696,,,1,401661864.92,1,,145,197,03,51,01,232,232,129
266382,,6229,298,2024-12-16 06:20:44,A1,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-16 06:22:23,170.13115,-43.73659,0.696,,,1,401661864.92,1,,146,197,00,51,02,239,227,129
266382,,6229,298,2024-12-16 06:21:33,A1,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-16 06:22:23,170.13115,-43.73659,0.696,,,1,401661864.92,1,,146,197,01,51,255,237,228,129
266382,,6229,298,2024-12-16 06:22:23,A1,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-16 06:22:23,170.13115,-43.73659,0.696,,,1,401661864.92,1,,145,197,02,51,01,237,228,129
266382,,6229,298,2024-12-16 06:23:13,A1,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-16 06:22:23,170.13115,-43.73659,0.696,,,1,401661864.92,1,,147,197,03,51,255,237,228,129
266382,,6229,298,2024-12-16 06:24:02,A1,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-16 06:22:23,170.13115,-43.73659,0.696,,,1,401661864.92,1,,147,197,00,51,03,242,230,129
266382,,6229,298,2024-12-16 06:24:52,A1,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-16 06:22:23,170.13115,-43.73659,0.696,,,1,401661864.92,1,,145,197,01,51,01,237,229,129
266384,,6229,199,2024-12-16 06:23:46,A1,N,ZE,2024-12-16 06:22:06,172.21652,-43.63056,0.096,,,1,401664092.44,0,00,,,,,,,,
266384,,6229,249,2024-12-16 05:32:26,CS,N,ZE,2024-12-16 05:30:21,172.2581,-43.63806,0.084,,,2,401664091.24,0,00,,,,,,,,
266387,,6229,251,2024-12-16 05:31:40,CS,N,ZE,2024-12-16 05:29:49,172.60468,-43.75291,0.010,,,3,401671774.68,0,00,,,,,,,,
266382,,6229,199,2024-12-16 05:27:47,CS,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-16 05:29:26,170.14558,-43.72886,0.682,,,0,401661872.11,1,,150,200,00,49,00,236,230,129
266382,,6229,199,2024-12-16 05:28:37,CS,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-16 05:29:26,170.14558,-43.72886,0.682,,,0,401661872.11,1,,149,200,01,49,01,240,228,129
266382,,6229,199,2024-12-16 05:29:26,CS,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-16 05:29:26,170.14558,-43.72886,0.682,,,0,401661872.11,1,,150,200,02,49,04,253,223,129
266382,,6229,199,2024-12-16 05:30:16,CS,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-16 05:29:26,170.14558,-43.72886,0.682,,,0,401661872.11,1,,151,200,03,49,254,242,226,129
266382,,6229,199,2024-12-16 05:31:06,CS,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-16 05:29:26,170.14558,-43.72886,0.682,,,0,401661872.11,1,,148,200,00,49,254,242,227,129
266386,,6229,100,2024-12-16 05:28:31,CS,N,ZE,2024-12-16 05:27:41,168.43087,-46.58115,0.004,,,B,401669074.19,0,00,,,,,,,,
266392,,6229,349,2024-12-16 05:28:28,CS,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-16 05:27:28,168.33023,-46.57955,0.000,,,0,401622258.43,1,,143,181,00,27,01,232,231,01
266392,,6229,349,2024-12-16 05:30:58,CS,N,ZE,2024-12-16 05:27:28,168.33023,-46.57955,0.000,,,0,401622258.43,0,00,,,,,,,,
266383,,6229,0,2024-12-16 05:25:07,CS,N,ZE,2024-12-16 05:25:06,172.60179,-43.7551,0.005,,,B,401663174.90,0,00,,,,,,,,
266386,,6229,299,2024-12-16 05:11:04,SR,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-16 05:12:43,168.43984,-46.58631,0.000,,,3,401669070.28,1,,155,182,00,57,00,242,225,01
266386,,6229,299,2024-12-16 05:15:13,SR,N,ZE,2024-12-16 05:12:43,168.43984,-46.58631,0.000,,,3,401669070.28,0,00,,,,,,,,
266392,,6229,150,2024-12-16 05:13:30,SR,N,ZE,2024-12-16 05:12:23,168.4202,-46.54436,0.012,,,A,401622313.38,0,00,,,,,,,,
266383,,6229,403,2024-12-16 05:14:12,SR,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-16 05:12:13,172.60164,-43.75528,0.004,,,3,401663172.24,1,,137,183,03,07,84,178,87,168
266383,,6229,403,2024-12-16 05:15:02,SR,N,ZE,2024-12-16 05:12:13,172.60164,-43.75528,0.004,,,3,401663172.24,0,00,,,,,,,,
266387,,6229,251,2024-12-16 05:13:15,SR,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-16 05:11:59,172.60439,-43.7565,0.001,,,3,401671782.71,1,,131,165,00,11,254,238,228,01
266387,,6229,251,2024-12-16 05:14:05,SR,N,ZE,2024-12-16 05:11:59,172.60439,-43.7565,0.001,,,3,401671782.71,0,00,,,,,,,,
266382,,6229,347,2024-12-16 05:08:47,SR,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-16 05:11:40,170.13512,-43.74911,0.681,,,1,401661877.29,1,,142,200,01,49,02,244,226,129
266382,,6229,347,2024-12-16 05:09:36,SR,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-16 05:11:40,170.13512,-43.74911,0.681,,,1,401661877.29,1,,141,200,02,49,00,242,226,129
266382,,6229,347,2024-12-16 05:10:26,SR,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-16 05:11:40,170.13512,-43.74911,0.681,,,1,401661877.29,1,,142,200,03,49,00,243,224,129
266382,,6229,347,2024-12-16 05:11:16,SR,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-16 05:11:40,170.13512,-43.74911,0.681,,,1,401661877.29,1,,143,200,00,49,01,240,227,129
266382,,6229,347,2024-12-16 05:12:05,SR,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-16 05:11:40,170.13512,-43.74911,0.681,,,1,401661877.29,1,,143,200,01,49,01,237,228,129
266382,,6229,347,2024-12-16 05:12:55,SR,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-16 05:11:40,170.13512,-43.74911,0.681,,,1,401661877.29,1,,145,200,02,49,00,238,228,129
266382,,6229,347,2024-12-16 05:13:44,SR,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-16 05:11:40,170.13512,-43.74911,0.681,,,1,401661877.29,1,,144,201,03,49,254,234,229,129
266382,,6229,347,2024-12-16 05:14:34,SR,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-16 05:11:40,170.13512,-43.74911,0.681,,,1,401661877.29,1,,139,200,00,49,20,02,237,129
266384,,6229,49,2024-12-16 05:11:43,SR,N,ZE,2024-12-16 05:11:18,172.29655,-43.67863,0.059,,,B,401664061.90,0,00,,,,,,,,
266387,,6229,100,2024-12-16 04:51:29,A1,N,ZE,2024-12-16 04:50:39,172.44437,-43.7317,0.009,,,B,401671757.52,0,00,,,,,,,,
266392,,6229,99,2024-12-16 01:27:12,O3,N,ZE,2024-12-16 01:28:01,168.4164,-46.61022,0.000,,,B,401622281.75,0,00,,,,,,,,
266392,,6229,99,2024-12-16 01:28:51,O3,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-16 01:28:01,168.4164,-46.61022,0.000,,,B,401622281.75,1,,155,174,00,10,254,234,228,01
266386,,6229,200,2024-12-16 01:24:56,O3,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-16 01:26:35,168.39116,-46.59938,0.000,,,1,401669071.37,1,,164,181,00,54,05,251,222,01
266386,,6229,200,2024-12-16 01:28:16,O3,N,ZE,2024-12-16 01:26:35,168.39116,-46.59938,0.000,,,1,401669071.37,0,00,,,,,,,,
266386,,6229,299,2024-12-15 23:50:58,O3,N,ZE,2024-12-15 23:49:18,168.42838,-46.57224,0.000,,,2,401669077.40,0,00,,,,,,,,
266386,,6229,299,2024-12-15 23:51:48,O3,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-15 23:49:18,168.42838,-46.57224,0.000,,,2,401669077.40,1,,152,176,00,53,02,243,225,01
266387,,6229,201,2024-12-15 23:50:50,O3,N,ZE,2024-12-15 23:49:09,172.6324,-43.76807,0.000,,,2,401671729.75,0,00,,,,,,,,
266392,,6229,400,2024-12-15 23:48:56,O3,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-15 23:49:02,168.42409,-46.5993,0.009,,,1,401622274.73,1,,145,170,00,05,01,248,213,01
266392,,6229,400,2024-12-15 23:52:16,O3,N,ZE,2024-12-15 23:49:02,168.42409,-46.5993,0.009,,,1,401622274.73,0,00,,,,,,,,
