Platform ID No.,Platform,Prg No.,Pass dur. (s),Msg Date,Sat.,Alarm,Format name,Loc. date,Longitude,Latitude,Altitude,Heading,Speed,Loc. quality,Frequency,Comp.,FICT ELEM,SENSOR 01,SENSOR 02,SENSOR 03,SENSOR 04,SENSOR 05,SENSOR 06,SENSOR 07,SENSOR 08
266376,,6229,150,2024-12-16 06:23:01,A1,N,ZE,2024-12-16 06:21:46,170.15201,-43.73066,0.682,,,3,401627739.73,0,00,,,,,,,,
266374,,6229,297,2024-12-16 06:19:01,A1,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-16 06:21:29,172.97516,-41.15363,0.024,,,1,401622296.21,1,,154,214,00,03,00,254,223,129
266374,,6229,297,2024-12-16 06:19:51,A1,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-16 06:21:29,172.97516,-41.15363,0.024,,,1,401622296.21,1,,153,214,01,03,255,248,225,129
266374,,6229,297,2024-12-16 06:20:40,A1,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-16 06:21:29,172.97516,-41.15363,0.024,,,1,401622296.21,1,,152,214,02,03,00,02,222,129
266374,,6229,297,2024-12-16 06:21:30,A1,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-16 06:21:29,172.97516,-41.15363,0.024,,,1,401622296.21,1,,150,214,03,03,255,243,225,129
266374,,6229,297,2024-12-16 06:22:19,A1,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-16 06:21:29,172.97516,-41.15363,0.024,,,1,401622296.21,1,,150,214,00,03,255,248,223,129
266374,,6229,297,2024-12-16 06:23:09,A1,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-16 06:21:29,172.97516,-41.15363,0.024,,,1,401622296.21,1,,150,214,01,03,248,17,228,129
266374,,6229,297,2024-12-16 06:23:58,A1,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-16 06:21:29,172.97516,-41.15363,0.024,,,1,401622296.21,1,,149,213,02,03,252,244,226,129
266380,,6229,296,2024-12-16 05:28:31,CS,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-16 05:30:58,172.99737,-40.99797,0.096,,,3,401633606.19,1,,150,215,03,36,03,250,224,129
266380,,6229,296,2024-12-16 05:29:20,CS,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-16 05:30:58,172.99737,-40.99797,0.096,,,3,401633606.19,1,,148,215,00,36,03,250,223,129
266380,,6229,296,2024-12-16 05:30:10,CS,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-16 05:30:58,172.99737,-40.99797,0.096,,,3,401633606.19,1,,147,214,01,36,03,251,223,129
266380,,6229,296,2024-12-16 05:30:59,CS,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-16 05:30:58,172.99737,-40.99797,0.096,,,3,401633606.19,1,,146,214,02,36,04,251,224,129
266380,,6229,296,2024-12-16 05:31:48,CS,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-16 05:30:58,172.99737,-40.99797,0.096,,,3,401633606.19,1,,147,214,03,36,02,250,223,129
266380,,6229,296,2024-12-16 05:32:38,CS,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-16 05:30:58,172.99737,-40.99797,0.096,,,3,401633606.19,1,,146,214,00,36,03,251,223,129
266380,,6229,296,2024-12-16 05:33:27,CS,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-16 05:30:58,172.99737,-40.99797,0.096,,,3,401633606.19,1,,146,214,01,36,05,251,223,129
266373,,6229,300,2024-12-16 05:31:43,CS,N,ZE,2024-12-16 05:29:54,170.22322,-43.74018,1.956,,,0,401621675.77,0,00,,,,,,,,
266373,,6229,300,2024-12-16 05:32:33,CS,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-16 05:29:54,170.22322,-43.74018,1.956,,,0,401621675.77,1,,137,188,00,11,02,242,226,01
266372,,6229,199,2024-12-16 05:27:36,CS,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-16 05:29:15,170.14395,-43.73592,0.675,,,1,401619588.26,1,,133,194,03,24,05,02,217,129
266372,,6229,199,2024-12-16 05:28:26,CS,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-16 05:29:15,170.14395,-43.73592,0.675,,,1,401619588.26,1,,135,194,00,24,252,237,225,129
266372,,6229,199,2024-12-16 05:29:16,CS,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-16 05:29:15,170.14395,-43.73592,0.675,,,1,401619588.26,1,,136,194,01,24,251,244,227,129
266372,,6229,199,2024-12-16 05:30:05,CS,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-16 05:29:15,170.14395,-43.73592,0.675,,,1,401619588.26,1,,136,194,02,24,250,02,225,129
266372,,6229,199,2024-12-16 05:30:55,CS,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-16 05:29:15,170.14395,-43.73592,0.675,,,1,401619588.26,1,,136,194,03,24,250,00,226,129
266374,,6229,346,2024-12-16 05:26:16,CS,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-16 05:29:08,173.03138,-41.164,0.000,,,2,401622295.85,1,,152,217,00,00,00,249,223,129
266374,,6229,346,2024-12-16 05:27:05,CS,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-16 05:29:08,173.03138,-41.164,0.000,,,2,401622295.85,1,,150,216,01,00,01,251,223,129
266374,,6229,346,2024-12-16 05:27:55,CS,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-16 05:29:08,173.03138,-41.164,0.000,,,2,401622295.85,1,,151,216,02,00,02,247,224,129
266374,,6229,346,2024-12-16 05:28:44,CS,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-16 05:29:08,173.03138,-41.164,0.000,,,2,401622295.85,1,,151,216,03,00,253,246,228,129
266374,,6229,346,2024-12-16 05:29:34,CS,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-16 05:29:08,173.03138,-41.164,0.000,,,2,401622295.85,1,,150,216,00,00,255,245,223,129
266374,,6229,346,2024-12-16 05:30:23,CS,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-16 05:29:08,173.03138,-41.164,0.000,,,2,401622295.85,1,,148,216,01,00,00,250,223,129
266374,,6229,346,2024-12-16 05:31:12,CS,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-16 05:29:08,173.03138,-41.164,0.000,,,2,401622295.85,1,,150,216,02,01,245,07,221,129
266374,,6229,346,2024-12-16 05:32:02,CS,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-16 05:29:08,173.03138,-41.164,0.000,,,2,401622295.85,1,,149,216,03,01,06,00,209,129
266377,,6229,200,2024-12-16 05:31:05,CS,N,ZE,2024-12-16 05:29:08,168.45812,-46.62231,0.000,,,A,401629855.11,0,00,,,,,,,,
266376,,6229,200,2024-12-16 05:29:51,CS,N,ZE,2024-12-16 05:29:00,170.14666,-43.7461,0.671,,,1,401627751.90,0,00,,,,,,,,
266376,,6229,200,2024-12-16 05:30:41,CS,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-16 05:29:00,170.14666,-43.7461,0.671,,,1,401627751.90,1,,141,182,00,61,06,245,226,01
266375,,6229,249,2024-12-16 05:26:43,CS,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-16 05:28:47,170.13919,-43.71772,0.958,,,2,401624207.19,1,,145,192,00,07,00,238,226,129
266375,,6229,249,2024-12-16 05:27:33,CS,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-16 05:28:47,170.13919,-43.71772,0.958,,,2,401624207.19,1,,145,192,01,07,01,243,223,129
266375,,6229,249,2024-12-16 05:28:23,CS,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-16 05:28:47,170.13919,-43.71772,0.958,,,2,401624207.19,1,,146,192,02,07,254,243,224,129
266375,,6229,249,2024-12-16 05:29:12,CS,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-16 05:28:47,170.13919,-43.71772,0.958,,,2,401624207.19,1,,145,192,03,07,00,241,225,129
266375,,6229,249,2024-12-16 05:30:02,CS,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-16 05:28:47,170.13919,-43.71772,0.958,,,2,401624207.19,1,,145,192,00,07,254,242,225,129
266375,,6229,249,2024-12-16 05:30:52,CS,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-16 05:28:47,170.13919,-43.71772,0.958,,,2,401624207.19,1,,145,192,01,07,254,244,224,129
266379,,6229,299,2024-12-16 05:27:53,CS,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-16 05:28:42,170.15123,-43.75322,0.660,,,2,401632015.29,1,,133,195,00,22,248,19,252,01
266379,,6229,299,2024-12-16 05:31:12,CS,N,ZE,2024-12-16 05:28:42,170.15123,-43.75322,0.660,,,2,401632015.29,0,00,,,,,,,,
266378,,6229,249,2024-12-16 05:25:35,CS,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-16 05:27:39,168.52154,-46.58554,0.001,,,0,401631466.39,1,,160,215,03,24,03,235,228,129
266378,,6229,249,2024-12-16 05:26:25,CS,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-16 05:27:39,168.52154,-46.58554,0.001,,,0,401631466.39,1,,163,215,00,24,01,236,227,129
266378,,6229,249,2024-12-16 05:27:14,CS,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-16 05:27:39,168.52154,-46.58554,0.001,,,0,401631466.39,1,,160,216,01,24,03,04,224,129
266378,,6229,249,2024-12-16 05:28:04,CS,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-16 05:27:39,168.52154,-46.58554,0.001,,,0,401631466.39,1,,153,217,02,24,255,242,224,129
266378,,6229,249,2024-12-16 05:28:54,CS,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-16 05:27:39,168.52154,-46.58554,0.001,,,0,401631466.39,1,,149,217,03,24,02,239,227,129
266378,,6229,249,2024-12-16 05:29:44,CS,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-16 05:27:39,168.52154,-46.58554,0.001,,,0,401631466.39,1,,147,217,00,25,18,238,212,129
266377,,6229,250,2024-12-16 05:13:34,SR,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-16 05:13:08,168.45741,-46.60892,0.000,,,2,401629841.76,1,,155,162,00,21,04,242,226,01
266377,,6229,250,2024-12-16 05:15:14,SR,N,ZE,2024-12-16 05:13:08,168.45741,-46.60892,0.000,,,2,401629841.76,0,00,,,,,,,,
266379,,6229,100,2024-12-16 05:13:47,SR,N,ZE,2024-12-16 05:12:57,170.13441,-43.73071,0.744,,,A,401632006.81,0,00,,,,,,,,
266372,,6229,298,2024-12-16 05:10:11,SR,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-16 05:12:31,170.15329,-43.73299,0.680,,,2,401619587.08,1,,135,194,02,23,00,238,228,129
266372,,6229,298,2024-12-16 05:11:01,SR,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-16 05:12:31,170.15329,-43.73299,0.680,,,2,401619587.08,1,,134,194,03,23,01,242,225,129
266372,,6229,298,2024-12-16 05:11:50,SR,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-16 05:12:31,170.15329,-43.73299,0.680,,,2,401619587.08,1,,136,194,00,24,10,246,227,129
266372,,6229,298,2024-12-16 05:12:40,SR,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-16 05:12:31,170.15329,-43.73299,0.680,,,2,401619587.08,1,,136,194,01,24,03,243,225,129
266372,,6229,298,2024-12-16 05:14:20,SR,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-16 05:12:31,170.15329,-43.73299,0.680,,,2,401619587.08,1,,138,195,03,24,03,244,225,129
266372,,6229,298,2024-12-16 05:15:09,SR,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-16 05:12:31,170.15329,-43.73299,0.680,,,2,401619587.08,1,,138,194,00,24,02,246,68,01
266378,,6229,199,2024-12-16 05:10:41,SR,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-16 05:12:20,168.46331,-46.61429,0.000,,,1,401631467.95,1,,176,216,01,23,03,251,221,129
266378,,6229,199,2024-12-16 05:11:31,SR,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-16 05:12:20,168.46331,-46.61429,0.000,,,1,401631467.95,1,,176,217,02,23,03,251,221,129
266378,,6229,199,2024-12-16 05:12:21,SR,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-16 05:12:20,168.46331,-46.61429,0.000,,,1,401631467.95,1,,176,217,03,23,03,251,221,129
266378,,6229,199,2024-12-16 05:13:11,SR,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-16 05:12:20,168.46331,-46.61429,0.000,,,1,401631467.95,1,,174,216,00,23,02,241,224,129
266378,,6229,199,2024-12-16 05:14:00,SR,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-16 05:12:20,168.46331,-46.61429,0.000,,,1,401631467.95,1,,171,216,01,23,02,241,224,129
266375,,6229,199,2024-12-16 05:10:08,SR,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-16 05:11:47,170.12824,-43.72549,1.274,,,1,401624214.70,1,,145,192,00,07,254,245,224,129
266375,,6229,199,2024-12-16 05:10:58,SR,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-16 05:11:47,170.12824,-43.72549,1.274,,,1,401624214.70,1,,145,192,01,07,254,244,224,129
266375,,6229,199,2024-12-16 05:11:47,SR,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-16 05:11:47,170.12824,-43.72549,1.274,,,1,401624214.70,1,,145,192,02,07,00,244,225,129
266375,,6229,199,2024-12-16 05:12:37,SR,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-16 05:11:47,170.12824,-43.72549,1.274,,,1,401624214.70,1,,145,193,03,07,254,250,223,129
266375,,6229,199,2024-12-16 05:13:27,SR,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-16 05:11:47,170.12824,-43.72549,1.274,,,1,401624214.70,1,,146,193,00,07,254,245,222,129
266374,,6229,397,2024-12-16 05:08:06,SR,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-16 05:11:41,173.02877,-41.16353,0.000,,,1,401622290.11,1,,160,217,02,63,02,07,218,129
266374,,6229,397,2024-12-16 05:10:35,SR,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-16 05:11:41,173.02877,-41.16353,0.000,,,1,401622290.11,1,,159,216,01,63,01,248,223,129
266374,,6229,397,2024-12-16 05:11:25,SR,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-16 05:11:41,173.02877,-41.16353,0.000,,,1,401622290.11,1,,156,216,02,63,255,248,224,129
266374,,6229,397,2024-12-16 05:12:14,SR,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-16 05:11:41,173.02877,-41.16353,0.000,,,1,401622290.11,1,,162,217,03,63,253,248,225,129
266374,,6229,397,2024-12-16 05:13:04,SR,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-16 05:11:41,173.02877,-41.16353,0.000,,,1,401622290.11,1,,160,217,00,63,253,03,226,129
266374,,6229,397,2024-12-16 05:14:43,SR,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-16 05:11:41,173.02877,-41.16353,0.000,,,1,401622290.11,1,,160,216,02,63,248,253,200,129
266373,,6229,249,2024-12-16 05:12:37,SR,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-16 05:11:27,170.11532,-43.72932,0.794,,,0,401621677.31,1,,136,188,00,08,00,232,230,01
266373,,6229,249,2024-12-16 05:13:27,SR,N,ZE,2024-12-16 05:11:27,170.11532,-43.72932,0.794,,,0,401621677.31,0,00,,,,,,,,
266380,,6229,298,2024-12-16 05:08:40,SR,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-16 05:11:00,173.03344,-40.99922,0.000,,,1,401633611.65,1,,163,212,03,36,05,247,224,129
266380,,6229,298,2024-12-16 05:09:29,SR,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-16 05:11:00,173.03344,-40.99922,0.000,,,1,401633611.65,1,,168,212,00,36,05,248,224,129
266380,,6229,298,2024-12-16 05:10:19,SR,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-16 05:11:00,173.03344,-40.99922,0.000,,,1,401633611.65,1,,165,212,01,36,05,248,224,129
266380,,6229,298,2024-12-16 05:11:09,SR,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-16 05:11:00,173.03344,-40.99922,0.000,,,1,401633611.65,1,,165,213,02,36,05,247,224,129
266380,,6229,298,2024-12-16 05:12:48,SR,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-16 05:11:00,173.03344,-40.99922,0.000,,,1,401633611.65,1,,163,212,00,36,06,245,227,36
266380,,6229,298,2024-12-16 05:13:38,SR,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-16 05:11:00,173.03344,-40.99922,0.000,,,1,401633611.65,1,,160,212,01,36,05,248,224,129
266376,,6229,0,2024-12-16 05:10:45,SR,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-16 05:10:44,170.14539,-43.7543,0.663,,,B,401627730.33,1,,144,183,00,60,255,239,227,01
266379,,6229,0,2024-12-16 01:28:18,O3,N,ZE,2024-12-16 01:28:18,170.16917,-43.7616,1.418,,,B,401631993.70,0,00,,,,,,,,
266374,,6229,249,2024-12-16 01:29:24,O3,N,ZE,2024-12-16 01:26:54,173.03304,-41.16251,0.000,,,A,401622295.39,0,00,,,,,,,,
266379,,6229,199,2024-12-15 23:48:50,O3,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-15 23:50:12,170.14223,-43.76995,0.646,,,A,401631997.25,1,,136,197,03,62,02,242,226,129
266379,,6229,199,2024-12-15 23:49:40,O3,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-15 23:50:12,170.14223,-43.76995,0.646,,,A,401631997.25,1,,135,197,00,62,24,243,224,129
266379,,6229,199,2024-12-15 23:52:09,O3,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-15 23:50:12,170.14223,-43.76995,0.646,,,A,401631997.25,1,,137,197,03,62,17,234,223,129
266372,,6229,297,2024-12-15 23:47:34,O3,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-15 23:49:46,170.13955,-43.7334,0.678,,,3,401619572.77,1,,128,211,00,63,240,250,206,129
266372,,6229,297,2024-12-15 23:48:24,O3,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-15 23:49:46,170.13955,-43.7334,0.678,,,3,401619572.77,1,,130,211,01,63,251,246,235,129
266372,,6229,297,2024-12-15 23:49:13,O3,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-15 23:49:46,170.13955,-43.7334,0.678,,,3,401619572.77,1,,129,211,02,63,01,240,226,129
266372,,6229,297,2024-12-15 23:50:03,O3,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-15 23:49:46,170.13955,-43.7334,0.678,,,3,401619572.77,1,,130,211,03,63,255,238,227,129
266372,,6229,297,2024-12-15 23:50:52,O3,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-15 23:49:46,170.13955,-43.7334,0.678,,,3,401619572.77,1,,131,211,00,63,00,07,220,129
266372,,6229,297,2024-12-15 23:52:31,O3,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-15 23:49:46,170.13955,-43.7334,0.678,,,3,401619572.77,1,,131,211,02,63,07,251,228,129
266378,,6229,398,2024-12-15 23:51:53,O3,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-15 23:49:23,168.42867,-46.55441,0.014,,,1,401631479.93,1,,141,198,00,21,01,240,225,01
266378,,6229,398,2024-12-15 23:52:42,O3,N,ZE,2024-12-15 23:49:23,168.42867,-46.55441,0.014,,,1,401631479.93,0,00,,,,,,,,
266380,,6229,249,2024-12-15 23:48:21,O3,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-15 23:48:45,173.0057,-40.99085,0.014,,,2,401633604.88,1,,152,187,00,28,03,248,223,01
266380,,6229,249,2024-12-15 23:50:50,O3,N,ZE,2024-12-15 23:48:45,173.0057,-40.99085,0.014,,,2,401633604.88,0,00,,,,,,,,
266373,,6229,248,2024-12-15 23:46:27,O3,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-15 23:48:31,170.11916,-43.7293,0.990,,,2,401621645.70,1,,129,193,03,49,02,236,228,129
266373,,6229,248,2024-12-15 23:47:17,O3,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-15 23:48:31,170.11916,-43.7293,0.990,,,2,401621645.70,1,,130,193,00,49,03,238,227,129
266373,,6229,248,2024-12-15 23:48:06,O3,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-15 23:48:31,170.11916,-43.7293,0.990,,,2,401621645.70,1,,130,193,01,49,02,245,225,129
266373,,6229,248,2024-12-15 23:48:56,O3,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-15 23:48:31,170.11916,-43.7293,0.990,,,2,401621645.70,1,,130,193,02,49,01,239,226,129
266373,,6229,248,2024-12-15 23:49:46,O3,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-15 23:48:31,170.11916,-43.7293,0.990,,,2,401621645.70,1,,131,193,03,49,08,214,221,129
266373,,6229,248,2024-12-15 23:50:35,O3,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-15 23:48:31,170.11916,-43.7293,0.990,,,2,401621645.70,1,,133,193,00,49,03,235,228,129
266375,,6229,297,2024-12-15 23:45:53,O3,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-15 23:48:21,170.12292,-43.76509,0.669,,,1,401624200.62,1,,139,207,00,42,245,08,215,129
266375,,6229,297,2024-12-15 23:46:42,O3,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-15 23:48:21,170.12292,-43.76509,0.669,,,1,401624200.62,1,,139,207,01,42,253,243,226,129
266375,,6229,297,2024-12-15 23:47:32,O3,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-15 23:48:21,170.12292,-43.76509,0.669,,,1,401624200.62,1,,140,207,02,42,251,246,220,129
266375,,6229,297,2024-12-15 23:48:21,O3,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-15 23:48:21,170.12292,-43.76509,0.669,,,1,401624200.62,1,,138,207,03,42,252,245,224,129
266375,,6229,297,2024-12-15 23:49:11,O3,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-15 23:48:21,170.12292,-43.76509,0.669,,,1,401624200.62,1,,137,207,00,42,228,236,241,129
266375,,6229,297,2024-12-15 23:50:00,O3,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-15 23:48:21,170.12292,-43.76509,0.669,,,1,401624200.62,1,,139,207,01,42,236,230,230,129
266375,,6229,297,2024-12-15 23:50:50,O3,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-15 23:48:21,170.12292,-43.76509,0.669,,,1,401624200.62,1,,141,207,02,42,06,07,220,129
266376,,6229,199,2024-12-15 23:46:16,O3,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-15 23:47:55,170.14767,-43.73163,0.680,,,3,401627726.35,1,,147,192,01,54,01,237,228,129
266376,,6229,199,2024-12-15 23:47:05,O3,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-15 23:47:55,170.14767,-43.73163,0.680,,,3,401627726.35,1,,148,191,02,54,03,231,226,129
266376,,6229,199,2024-12-15 23:47:55,O3,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-15 23:47:55,170.14767,-43.73163,0.680,,,3,401627726.35,1,,147,192,03,54,02,235,228,129
266376,,6229,199,2024-12-15 23:48:45,O3,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-15 23:47:55,170.14767,-43.73163,0.680,,,3,401627726.35,1,,148,191,00,54,02,236,228,129
266376,,6229,199,2024-12-15 23:49:35,O3,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-15 23:47:55,170.14767,-43.73163,0.680,,,3,401627726.35,1,,147,191,01,54,00,237,230,129
266374,,6229,299,2024-12-15 23:48:03,O3,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-15 23:47:21,173.03649,-41.1626,0.000,,,2,401622324.33,1,,136,181,00,51,01,247,213,01
266374,,6229,299,2024-12-15 23:49:42,O3,N,ZE,2024-12-15 23:47:21,173.03649,-41.1626,0.000,,,2,401622324.33,0,00,,,,,,,,
266378,,6229,0,2024-12-15 22:58:46,NP,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-15 22:58:45,168.37549,-46.58659,0.000,,,B,401631488.25,1,,155,191,00,15,03,241,225,01
266373,,6229,300,2024-12-15 22:20:09,MC,N,ZE,2024-12-15 22:17:38,170.10698,-43.80622,0.691,,,0,401621658.02,0,00,,,,,,,,
266378,,6229,300,2024-12-15 22:18:53,MC,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-15 22:14:43,168.40761,-46.59746,0.005,,,0,401631465.64,1,,147,179,00,10,00,236,224,01
266378,,6229,300,2024-12-15 22:19:43,MC,N,ZE,2024-12-15 22:14:43,168.40761,-46.59746,0.005,,,0,401631465.64,0,00,,,,,,,,
266375,,6229,297,2024-12-15 22:14:17,MC,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-15 22:14:41,170.24152,-43.80967,1.378,,,1,401624212.89,1,,146,200,01,33,43,12,212,129
266375,,6229,297,2024-12-15 22:15:06,MC,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-15 22:14:41,170.24152,-43.80967,1.378,,,1,401624212.89,1,,147,201,02,33,01,239,226,129
266375,,6229,297,2024-12-15 22:15:56,MC,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-15 22:14:41,170.24152,-43.80967,1.378,,,1,401624212.89,1,,149,202,03,33,03,05,235,129
266375,,6229,297,2024-12-15 22:16:45,MC,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-15 22:14:41,170.24152,-43.80967,1.378,,,1,401624212.89,1,,153,204,00,34,234,243,204,129
266375,,6229,297,2024-12-15 22:17:35,MC,N,FORMAT TEMPL. MAN-MIC-ZE-56BITS #1,2024-12-15 22:14:41,170.24152,-43.80967,1.378,,,1,401624212.89,1,,155,203,01,34,244,249,203,129
